address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem,numPossibleFirstOperand,numPossibleSecondOperand,serializedFirstOperandFormula,serializedSecondOperandFormula
0x40025b,"Add64(t38,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefb20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x20>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024e,"Sub64(t11,t12)",Iop_Sub64,64,2,<BV64 0x7fffffffffefbe0>,<BV64 0xb0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t38,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefb30>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x30>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024e,"Sub64(t11,t12)",Iop_Sub64,64,2,<BV64 0x7fffffffffefbf0>,<BV64 0xb0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t38,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefb40>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x40>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024e,"Sub64(t11,t12)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc00>,<BV64 0xb0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t38,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefb50>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x50>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x60>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x70>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x80>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x40024b,"Add64(t10,t9)",Iop_Add64,64,2,<BV64 0x90>,<BV64 0x7fffffffffefbc0>,0,False,False,0,False,False,0,False,False,None,None,,
0x400273,"Add64(t7,0xffffffffffffff50)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,18446744073709551440,0,False,False,0,False,False,0,False,False,None,None,,
0x40027a,"Add64(t9,0xffffffffffffff28)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,18446744073709551400,0,False,False,0,False,False,0,False,False,None,None,,
0x400281,"Add64(t12,0xffffffffffffff30)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,18446744073709551408,0,False,False,0,False,False,0,False,False,None,None,,
0x400288,"Add64(t15,0xffffffffffffff38)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,18446744073709551416,0,False,False,0,False,False,0,False,False,None,None,,
0x400292,"Sub64(t19,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefae0>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400292,"Sub64(t4,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefad8>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x400298,"Add64(t6,0xfffffffffffffff8)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ac,"Add64(t0,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc0>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ad,"Add64(t2,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefbc8>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ad,"Sub64(t4,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefbd0>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x4004e2,"Add64(t6,0xfffffffffffffff8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4004e6,"Add64(0x0000000000000028,t9)",Iop_Add64,64,2,40,<BV64 0x710000>,0,False,False,0,False,False,0,False,False,None,None,,
0x4004e6,"Xor64(t3,t2)",Iop_Xor64,64,2,<BV64 0x5f43414e41525900>,<BV64 0x5f43414e41525900>,0,False,False,0,False,False,0,False,False,None,None,,
0x4004f6,"Add64(t0,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4004f7,"Add64(t2,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefc18>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4004f7,"Sub64(t4,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40177a,"Add64(t6,0xfffffffffffffeb8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551288,0,False,False,0,False,False,0,False,False,None,None,,
0x401781,"Add64(t9,0xfffffffffffffe70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x401788,"Add64(t12,0xfffffffffffffe78)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551224,0,False,False,0,False,False,0,False,False,None,None,,
0x401795,"Sub64(t17,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401795,"Sub64(t3,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40179a,"Add64(t5,0xfffffffffffffea0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551264,0,False,False,0,False,False,0,False,False,None,None,,
0x4017a1,"Add64(t8,0xfffffffffffffe70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ae,"Sub64(t13,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ae,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x4002b2,"Sub64(t69,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4002b6,"Add64(t72,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ba,"Add64(t75,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002be,"Add64(t78,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002c5,"Add64(t82,0xffffffffffffffb0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551536,0,False,False,0,False,False,0,False,False,None,None,,
0x4002c9,"Add64(t85,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002cd,"Add64(t88,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffeffb0>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4002d1,"Add64(t91,0xffffffffffffffb8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551544,0,False,False,0,False,False,0,False,False,None,None,,
0x4002d5,"Add64(t94,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002d9,"Add64(t97,0x0000000000000010)",Iop_Add64,64,2,<BV64 0x7fffffffffeffb0>,16,0,False,False,0,False,False,0,False,False,None,None,,
0x4002dd,"Add64(t100,0xffffffffffffffc0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551552,0,False,False,0,False,False,0,False,False,None,None,,
0x4002e1,"Add64(t103,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002e5,"Add64(t106,0x0000000000000018)",Iop_Add64,64,2,<BV64 0x7fffffffffeffb0>,24,0,False,False,0,False,False,0,False,False,None,None,,
0x4002e9,"Add64(t109,0xffffffffffffffc8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551560,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ed,"Add64(t112,0xffffffffffffffa0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551520,0,False,False,0,False,False,0,False,False,None,None,,
0x4002f1,"Add64(t115,0x0000000000000020)",Iop_Add64,64,2,<BV64 0x7fffffffffeffb0>,32,0,False,False,0,False,False,0,False,False,None,None,,
0x4002f5,"Add64(t118,0xffffffffffffffd0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551568,0,False,False,0,False,False,0,False,False,None,None,,
0x4002f9,"Add64(t121,0xffffffffffffffb0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551536,0,False,False,0,False,False,0,False,False,None,None,,
0x4002fd,"Add64(t22,t21)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False,None,None,,
0x400300,"Add64(t124,0xffffffffffffffd8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551576,0,False,False,0,False,False,0,False,False,None,None,,
0x400304,"Add64(t127,0xffffffffffffffb8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551544,0,False,False,0,False,False,0,False,False,None,None,,
0x400308,"Add64(t27,t26)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False,None,None,,
0x40030b,"Add64(t130,0xffffffffffffffe0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551584,0,False,False,0,False,False,0,False,False,None,None,,
0x40030f,"Add64(t133,0xffffffffffffffc0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551552,0,False,False,0,False,False,0,False,False,None,None,,
0x400313,"Add64(t32,t31)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False,None,None,,
0x400316,"Add64(t136,0xffffffffffffffe8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551592,0,False,False,0,False,False,0,False,False,None,None,,
0x40031a,"Add64(t139,0xffffffffffffffc8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551560,0,False,False,0,False,False,0,False,False,None,None,,
0x40031e,"Add64(t37,t36)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False,None,None,,
0x400321,"Add64(t142,0xfffffffffffffff0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x400325,"Add64(t145,0xffffffffffffffd0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551568,0,False,False,0,False,False,0,False,False,None,None,,
0x400329,"Add64(t42,t41)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False,None,None,,
0x40032c,"Add64(t148,0xfffffffffffffff8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x400330,"Add64(t151,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x400334,"Add64(t154,0xffffffffffffffd8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551576,0,False,False,0,False,False,0,False,False,None,None,,
0x40033b,"Add64(t158,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x40033f,"Add64(t161,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400343,"Add64(t163,0xffffffffffffffe0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551584,0,False,False,0,False,False,0,False,False,None,None,,
0x40034a,"Add64(t167,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x40034e,"Add64(t170,0x0000000000000010)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,16,0,False,False,0,False,False,0,False,False,None,None,,
0x400352,"Add64(t172,0xffffffffffffffe8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551592,0,False,False,0,False,False,0,False,False,None,None,,
0x400359,"Add64(t176,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x40035d,"Add64(t179,0x0000000000000018)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,24,0,False,False,0,False,False,0,False,False,None,None,,
0x400361,"Add64(t181,0xfffffffffffffff0)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x400368,"Add64(t185,0xffffffffffffffa8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551528,0,False,False,0,False,False,0,False,False,None,None,,
0x40036c,"Add64(t188,0x0000000000000020)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,32,0,False,False,0,False,False,0,False,False,None,None,,
0x400370,"Add64(t190,0xfffffffffffffff8)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x400378,"Add64(t64,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefc10>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400379,"Add64(t65,0x0000000000000008)",Iop_Add64,64,2,<BV64 0x7fffffffffefc18>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400379,"Sub64(t67,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x4017b3,"Add64(t6,0xfffffffffffffeb0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551280,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ba,"Add64(t9,0xfffffffffffffe70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x4017c1,"Add64(t12,0xfffffffffffffe90)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551248,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ce,"Sub64(t17,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ce,"Sub64(t3,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x4017d3,"Add64(t5,0xfffffffffffffe80)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551232,0,False,False,0,False,False,0,False,False,None,None,,
0x4017da,"Add64(t8,0xfffffffffffffe70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ec,"Sub64(t14,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4017ec,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x4017f1,"Add64(t5,0xfffffffffffffe78)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551224,0,False,False,0,False,False,0,False,False,None,None,,
0x4017f8,"Add64(t8,0xfffffffffffffe98)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551256,0,False,False,0,False,False,0,False,False,None,None,,
0x40180a,"Sub64(t14,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40180a,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40180f,"Add64(t5,0xfffffffffffffe88)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551240,0,False,False,0,False,False,0,False,False,None,None,,
0x401816,"Add64(t8,0xfffffffffffffe70)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x401823,"Sub64(t13,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401823,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x401828,"Add64(t5,0xfffffffffffffe90)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551248,0,False,False,0,False,False,0,False,False,None,None,,
0x40182f,"Add64(t8,0xfffffffffffffe98)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551256,0,False,False,0,False,False,0,False,False,None,None,,
0x40183c,"Sub64(t13,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40183c,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x401841,"Add64(t5,0xfffffffffffffe78)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551224,0,False,False,0,False,False,0,False,False,None,None,,
0x401848,"Add64(t8,0xfffffffffffffe90)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551248,0,False,False,0,False,False,0,False,False,None,None,,
0x401855,"Sub64(t13,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401855,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40185a,"Add64(t5,0xfffffffffffffe80)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551232,0,False,False,0,False,False,0,False,False,None,None,,
0x401861,"Add64(t8,0xfffffffffffffe88)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551240,0,False,False,0,False,False,0,False,False,None,None,,
0x40186e,"Sub64(t13,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40186e,"Sub64(t2,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x401873,"Add64(t40,0xffffffffffffff00)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x40187a,"Add64(t42,0xfffffffffffffec0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551296,0,False,False,0,False,False,0,False,False,None,None,,
0x401881,"Add64(t45,0xffffffffffffff00)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x401888,"Add64(t5,t4)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,<BV64 0x78>,0,False,False,0,False,False,0,False,False,None,None,,
0x40188c,"Add64(t47,0xfffffffffffffec8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551304,0,False,False,0,False,False,0,False,False,None,None,,
0x401893,"Add64(t50,0xffffffffffffff00)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x40189a,"Add64(t8,t9)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,<BV64 0xa0>,0,False,False,0,False,False,0,False,False,None,None,,
0x4018a0,"Add64(t52,0xfffffffffffffed0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551312,0,False,False,0,False,False,0,False,False,None,None,,
0x4018a7,"Add64(t55,0xffffffffffffff00)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ae,"Add64(t13,t14)",Iop_Add64,64,2,<BV64 0x7fffffffffefd10>,<BV64 0xc8>,0,False,False,0,False,False,0,False,False,None,None,,
0x4018b4,"Add64(t57,0xfffffffffffffed8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551320,0,False,False,0,False,False,0,False,False,None,None,,
0x4018bb,"Add64(t60,0xfffffffffffffe28)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018c2,"Add64(t63,0xfffffffffffffee0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551328,0,False,False,0,False,False,0,False,False,None,None,,
0x4018c9,"Add64(t66,0xfffffffffffffe28)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018d0,"Add64(t22,t21)",Iop_Add64,64,2,<BV64 0x7fffffffffefe20>,<BV64 0x28>,0,False,False,0,False,False,0,False,False,None,None,,
0x4018d4,"Add64(t69,0xfffffffffffffee8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551336,0,False,False,0,False,False,0,False,False,None,None,,
0x4018db,"Add64(t72,0xfffffffffffffe28)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018e2,"Add64(t27,t26)",Iop_Add64,64,2,<BV64 0x7fffffffffefe20>,<BV64 0x50>,0,False,False,0,False,False,0,False,False,None,None,,
0x4018e6,"Add64(t75,0xfffffffffffffef0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551344,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ed,"Add64(t78,0xfffffffffffffe28)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018f4,"Add64(t32,t31)",Iop_Add64,64,2,<BV64 0x7fffffffffefe20>,<BV64 0x78>,0,False,False,0,False,False,0,False,False,None,None,,
0x4018f8,"Add64(t81,0xfffffffffffffef8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551352,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ff,"Add64(t84,0xfffffffffffffed8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551320,0,False,False,0,False,False,0,False,False,None,None,,
0x401906,"Add64(t87,0xfffffffffffffec0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551296,0,False,False,0,False,False,0,False,False,None,None,,
0x40190d,"Add64(t90,0xfffffffffffffee0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551328,0,False,False,0,False,False,0,False,False,None,None,,
0x40191a,"Sub64(t95,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40191a,"Sub64(t37,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40191f,"Add64(t6,0xfffffffffffffec8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551304,0,False,False,0,False,False,0,False,False,None,None,,
0x401926,"Add64(t9,0xfffffffffffffed0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551312,0,False,False,0,False,False,0,False,False,None,None,,
0x40192d,"Add64(t12,0xfffffffffffffee8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551336,0,False,False,0,False,False,0,False,False,None,None,,
0x40193a,"Sub64(t17,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40193a,"Sub64(t3,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40193f,"Add64(t6,0xfffffffffffffec8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551304,0,False,False,0,False,False,0,False,False,None,None,,
0x401946,"Add64(t9,0xfffffffffffffec0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551296,0,False,False,0,False,False,0,False,False,None,None,,
0x40194d,"Add64(t12,0xfffffffffffffef8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551352,0,False,False,0,False,False,0,False,False,None,None,,
0x40195a,"Sub64(t17,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40195a,"Sub64(t3,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x40195f,"Add64(t6,0xfffffffffffffed0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551312,0,False,False,0,False,False,0,False,False,None,None,,
0x401966,"Add64(t9,0xfffffffffffffed8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551320,0,False,False,0,False,False,0,False,False,None,None,,
0x40196d,"Add64(t12,0xfffffffffffffef0)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551344,0,False,False,0,False,False,0,False,False,None,None,,
0x40197a,"Sub64(t17,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc20>,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40197a,"Sub64(t3,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffefc18>,128,0,False,False,0,False,False,0,False,False,None,None,,
0x401980,"Add64(t6,0xfffffffffffffff8)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x401984,"Add64(0x0000000000000028,t9)",Iop_Add64,64,2,40,<BV64 0x710000>,0,False,False,0,False,False,0,False,False,None,None,,
